Unnamed: 0,Year,Rank,Title,Artist,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
635,2018,36,Youngblood,5 Seconds of Summer,2iUXsYOEPhVqEBwsqP70rE,77,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
636,2018,37,Whatever It Takes,Imagine Dragons,6Qn5zhYkTa37e91HC1D7lb,78,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,audio_features,6Qn5zhYkTa37e91HC1D7lb,spotify:track:6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,201240,4
637,2018,38,Ric Flair Drip,Offset and Metro Boomin,3WrowbeBgXCcBdRF5yJyQS,6,0.727,0.236,8,-12.766,0,0.045,0.114,0.79,0.103,0.523,100.806,audio_features,3WrowbeBgXCcBdRF5yJyQS,spotify:track:3WrowbeBgXCcBdRF5yJyQS,https://api.spotify.com/v1/tracks/3WrowbeBgXCcBdRF5yJyQS,https://api.spotify.com/v1/audio-analysis/3WrowbeBgXCcBdRF5yJyQS,173234,4
638,2018,39,I Fall Apart,Post Malone,75ZvA4QfFiZvzhj2xkaWAh,78,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,audio_features,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,223347,4
639,2018,40,Pray for Me,The Weeknd and Kendrick Lamar,77UjLW8j5UAGAGVGhR5oUK,70,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,audio_features,77UjLW8j5UAGAGVGhR5oUK,spotify:track:77UjLW8j5UAGAGVGhR5oUK,https://api.spotify.com/v1/tracks/77UjLW8j5UAGAGVGhR5oUK,https://api.spotify.com/v1/audio-analysis/77UjLW8j5UAGAGVGhR5oUK,211440,4
640,2018,41,Back to You,Selena Gomez,46ouDCeSR4Bnw9NWnw8hWT,0,0.6,0.725,6,-4.866,1,0.0487,0.0933,1.87e-06,0.12,0.506,102.056,audio_features,46ouDCeSR4Bnw9NWnw8hWT,spotify:track:46ouDCeSR4Bnw9NWnw8hWT,https://api.spotify.com/v1/tracks/46ouDCeSR4Bnw9NWnw8hWT,https://api.spotify.com/v1/audio-analysis/46ouDCeSR4Bnw9NWnw8hWT,207905,4
641,2018,42,Sicko Mode,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,79,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4
642,2018,43,Walk It Talk It,Migos feat Drake,1Efkj5BtoJ3cLrWmf6GemW,1,0.8,0.104,9,-10.255,1,0.235,0.000597,0.933,0.11,0.531,145.993,audio_features,1Efkj5BtoJ3cLrWmf6GemW,spotify:track:1Efkj5BtoJ3cLrWmf6GemW,https://api.spotify.com/v1/tracks/1Efkj5BtoJ3cLrWmf6GemW,https://api.spotify.com/v1/audio-analysis/1Efkj5BtoJ3cLrWmf6GemW,263014,4
643,2018,44,Gucci Gang,Lil Pump,43ZyHQITOjhciSUUNPVRHc,60,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,audio_features,43ZyHQITOjhciSUUNPVRHc,spotify:track:43ZyHQITOjhciSUUNPVRHc,https://api.spotify.com/v1/tracks/43ZyHQITOjhciSUUNPVRHc,https://api.spotify.com/v1/audio-analysis/43ZyHQITOjhciSUUNPVRHc,124056,4
644,2018,45,Him & I,G-Eazy and Halsey,5k38wzpLb15YgncyWdTZE4,74,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4
645,2018,46,In My Blood,Shawn Mendes,2QZ7WLBE8h2y1Y5Fb8RYbH,71,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,audio_features,2QZ7WLBE8h2y1Y5Fb8RYbH,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/tracks/2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/audio-analysis/2QZ7WLBE8h2y1Y5Fb8RYbH,211360,4
646,2018,47,All the Stars,Kendrick Lamar and SZA,3GCdLUSnKSMJhs4Tj6CV3s,82,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,audio_features,3GCdLUSnKSMJhs4Tj6CV3s,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,232187,4
647,2018,48,Stir Fry,Migos,2UVbBKQOdFAekPTRsnkzcf,73,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,audio_features,2UVbBKQOdFAekPTRsnkzcf,spotify:track:2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,190288,4
648,2018,49,Too Good at Goodbyes,Sam Smith,3VlbOrM6nYPprVvzBZllE5,72,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,audio_features,3VlbOrM6nYPprVvzBZllE5,spotify:track:3VlbOrM6nYPprVvzBZllE5,https://api.spotify.com/v1/tracks/3VlbOrM6nYPprVvzBZllE5,https://api.spotify.com/v1/audio-analysis/3VlbOrM6nYPprVvzBZllE5,201000,4
649,2018,50,Love,Kendrick Lamar feat Zacari,6PGoSes0D9eUDeeAafB2As,80,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,audio_features,6PGoSes0D9eUDeeAafB2As,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400,4
650,2018,51,This Is America,Childish Gambino,0b9oOr2ZgvyQu88wzixux9,67,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,audio_features,0b9oOr2ZgvyQu88wzixux9,spotify:track:0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,225773,4
651,2018,52,Nonstop,Drake,0TlLq3lA83rQOYtrqBqSct,75,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,audio_features,0TlLq3lA83rQOYtrqBqSct,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614,4
652,2018,53,Heaven,Kane Brown,1HXy5I3HTWq8OvxCn0z7G7,69,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,audio_features,1HXy5I3HTWq8OvxCn0z7G7,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/audio-analysis/1HXy5I3HTWq8OvxCn0z7G7,179507,4
653,2018,54,Bodak Yellow,Cardi B,6KBYefIoo7KydImq1uUQlL,69,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,audio_features,6KBYefIoo7KydImq1uUQlL,spotify:track:6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/tracks/6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/audio-analysis/6KBYefIoo7KydImq1uUQlL,223713,4
654,2018,55,Freaky Friday,Lil Dicky feat Chris Brown,10Igtw8bSDyyFs7KIsKngZ,67,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,216632,4
655,2018,56,Gummo,6ix9ine,4HbiCvH1R7mVOJ7KY7JQBD,60,0.66,0.775,2,-4.926,1,0.172,0.0553,0.0,0.129,0.635,157.036,audio_features,4HbiCvH1R7mVOJ7KY7JQBD,spotify:track:4HbiCvH1R7mVOJ7KY7JQBD,https://api.spotify.com/v1/tracks/4HbiCvH1R7mVOJ7KY7JQBD,https://api.spotify.com/v1/audio-analysis/4HbiCvH1R7mVOJ7KY7JQBD,157643,4
656,2018,57,Plug Walk,Rich the Kid,1ZAyjvIk9YiD76yYy0TEG6,67,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,audio_features,1ZAyjvIk9YiD76yYy0TEG6,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,175230,4
657,2018,58,Wait,Maroon 5,6AvfZXpbb6r35DfF7gHPRq,58,0.655,0.603,8,-5.014,1,0.0555,0.0959,0.0,0.107,0.452,126.088,audio_features,6AvfZXpbb6r35DfF7gHPRq,spotify:track:6AvfZXpbb6r35DfF7gHPRq,https://api.spotify.com/v1/tracks/6AvfZXpbb6r35DfF7gHPRq,https://api.spotify.com/v1/audio-analysis/6AvfZXpbb6r35DfF7gHPRq,190643,4
658,2018,59,Be Careful,Cardi B,2Yl4OmDby9iitgNWZPwxkd,65,0.82,0.568,6,-8.23,0,0.411,0.0256,0.0,0.0952,0.535,152.279,audio_features,2Yl4OmDby9iitgNWZPwxkd,spotify:track:2Yl4OmDby9iitgNWZPwxkd,https://api.spotify.com/v1/tracks/2Yl4OmDby9iitgNWZPwxkd,https://api.spotify.com/v1/audio-analysis/2Yl4OmDby9iitgNWZPwxkd,210787,4
659,2018,60,Wolves,Selena Gomez and Marshmello,0tBbt8CrmxbjRP0pueQkyU,76,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993,4
660,2018,61,Bartier Cardi,Cardi B feat 21 Savage,0dIoGTQXDh1wVnhIiSyYEa,63,0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,audio_features,0dIoGTQXDh1wVnhIiSyYEa,spotify:track:0dIoGTQXDh1wVnhIiSyYEa,https://api.spotify.com/v1/tracks/0dIoGTQXDh1wVnhIiSyYEa,https://api.spotify.com/v1/audio-analysis/0dIoGTQXDh1wVnhIiSyYEa,224285,4
661,2018,62,God Is a Woman,Ariana Grande,5OCJzvD7sykQEKHH7qAC3C,75,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,audio_features,5OCJzvD7sykQEKHH7qAC3C,spotify:track:5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,197547,4
662,2018,63,Big Bank,"YG feat 2 Chainz, Nicki Minaj and Big Sean",2ZzebimENCqTN9OiZEMLEr,0,0.782,0.544,2,-11.089,1,0.254,5.68e-05,0.927,0.104,0.467,101.984,audio_features,2ZzebimENCqTN9OiZEMLEr,spotify:track:2ZzebimENCqTN9OiZEMLEr,https://api.spotify.com/v1/tracks/2ZzebimENCqTN9OiZEMLEr,https://api.spotify.com/v1/audio-analysis/2ZzebimENCqTN9OiZEMLEr,188235,4
663,2018,64,Sorry Not Sorry,Demi Lovato,0yvPEnB032fojLfVluFjUv,72,0.706,0.643,11,-6.929,0,0.234,0.0242,0.0,0.262,0.885,143.931,audio_features,0yvPEnB032fojLfVluFjUv,spotify:track:0yvPEnB032fojLfVluFjUv,https://api.spotify.com/v1/tracks/0yvPEnB032fojLfVluFjUv,https://api.spotify.com/v1/audio-analysis/0yvPEnB032fojLfVluFjUv,203760,4
664,2018,65,How Long,Charlie Puth,2YAcA1tyuU2NhgKDMRtSiL,0,0.785,0.775,1,-5.314,0,0.0712,0.157,0.000105,0.0962,0.669,122.001,audio_features,2YAcA1tyuU2NhgKDMRtSiL,spotify:track:2YAcA1tyuU2NhgKDMRtSiL,https://api.spotify.com/v1/tracks/2YAcA1tyuU2NhgKDMRtSiL,https://api.spotify.com/v1/audio-analysis/2YAcA1tyuU2NhgKDMRtSiL,192787,4
665,2018,66,Lights Down Low,Max feat Gnash,7o97gghDnqzSOa2boypJat,27,0.674,0.698,0,-5.694,0,0.0525,0.147,0.0,0.693,0.637,104.995,audio_features,7o97gghDnqzSOa2boypJat,spotify:track:7o97gghDnqzSOa2boypJat,https://api.spotify.com/v1/tracks/7o97gghDnqzSOa2boypJat,https://api.spotify.com/v1/audio-analysis/7o97gghDnqzSOa2boypJat,224000,4
666,2018,67,Young Dumb & Broke,Khalid,5Z3GHaZ6ec9bsiI5BenrbY,77,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,audio_features,5Z3GHaZ6ec9bsiI5BenrbY,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,202547,4
667,2018,68,One Kiss,Calvin Harris and Dua Lipa,7ef4DlsgrMEH11cDZd32M6,84,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4
668,2018,69,Natural,Imagine Dragons,2FY7b99s15jUprqC0M5NCT,78,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,audio_features,2FY7b99s15jUprqC0M5NCT,spotify:track:2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/tracks/2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/audio-analysis/2FY7b99s15jUprqC0M5NCT,189467,4
669,2018,70,You Make It Easy,Jason Aldean,6EGAfJaLUFzhS4zRBIEQ2J,68,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,audio_features,6EGAfJaLUFzhS4zRBIEQ2J,spotify:track:6EGAfJaLUFzhS4zRBIEQ2J,https://api.spotify.com/v1/tracks/6EGAfJaLUFzhS4zRBIEQ2J,https://api.spotify.com/v1/audio-analysis/6EGAfJaLUFzhS4zRBIEQ2J,196800,3
670,2018,71,Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,83,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4
671,2018,72,I Get the Bag,Gucci Mane feat Migos,1XRgIKC5TPwo7nWGyKqgG0,69,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,audio_features,1XRgIKC5TPwo7nWGyKqgG0,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/tracks/1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/audio-analysis/1XRgIKC5TPwo7nWGyKqgG0,233087,4
672,2018,73,No Brainer,"DJ Khaled feat Justin Bieber, Chance the Rapper and Quavo",03nPEoQOYMuDe7KmGljpmd,54,0.527,0.761,0,-4.708,1,0.341,0.073,0.0,0.0865,0.653,135.543,audio_features,03nPEoQOYMuDe7KmGljpmd,spotify:track:03nPEoQOYMuDe7KmGljpmd,https://api.spotify.com/v1/tracks/03nPEoQOYMuDe7KmGljpmd,https://api.spotify.com/v1/audio-analysis/03nPEoQOYMuDe7KmGljpmd,260000,5
673,2018,74,Plain Jane,ASAP Ferg feat Nicki Minaj,2YzmfPLqUx5CJOaw5ThsBV,69,0.791,0.839,11,-4.284,1,0.266,0.0588,6.26e-05,0.259,0.383,170.113,audio_features,2YzmfPLqUx5CJOaw5ThsBV,spotify:track:2YzmfPLqUx5CJOaw5ThsBV,https://api.spotify.com/v1/tracks/2YzmfPLqUx5CJOaw5ThsBV,https://api.spotify.com/v1/audio-analysis/2YzmfPLqUx5CJOaw5ThsBV,202636,4
674,2018,75,Sky Walker,Miguel feat Travis Scott,5WoaF1B5XIEnWfmb5NZikf,70,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,audio_features,5WoaF1B5XIEnWfmb5NZikf,spotify:track:5WoaF1B5XIEnWfmb5NZikf,https://api.spotify.com/v1/tracks/5WoaF1B5XIEnWfmb5NZikf,https://api.spotify.com/v1/audio-analysis/5WoaF1B5XIEnWfmb5NZikf,259333,4
675,2018,76,Marry Me,Thomas Rhett,0OWZFobGSIW9GrSlQ9C5pc,66,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,audio_features,0OWZFobGSIW9GrSlQ9C5pc,spotify:track:0OWZFobGSIW9GrSlQ9C5pc,https://api.spotify.com/v1/tracks/0OWZFobGSIW9GrSlQ9C5pc,https://api.spotify.com/v1/audio-analysis/0OWZFobGSIW9GrSlQ9C5pc,205453,4
676,2018,77,Eastside,"Benny Blanco, Halsey and Khalid",7FGq80cy8juXBCD2nrqdWU,76,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,audio_features,7FGq80cy8juXBCD2nrqdWU,spotify:track:7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/audio-analysis/7FGq80cy8juXBCD2nrqdWU,170770,4
677,2018,78,Call Out My Name,The Weeknd,09mEdoA6zrmBPgTEN5qXmN,85,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373,3
678,2018,79,King's Dead,"Jay Rock, Kendrick Lamar, Future and James Blake",51rXHuKN8Loc4sUlKPODgH,67,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,audio_features,51rXHuKN8Loc4sUlKPODgH,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4
679,2018,80,Happier,Marshmello and Bastille,072Hl1zCG3UMxc7JBeQk7r,50,0.57,0.778,0,-4.723,0,0.0384,0.179,1.36e-06,0.227,0.493,89.116,audio_features,072Hl1zCG3UMxc7JBeQk7r,spotify:track:072Hl1zCG3UMxc7JBeQk7r,https://api.spotify.com/v1/tracks/072Hl1zCG3UMxc7JBeQk7r,https://api.spotify.com/v1/audio-analysis/072Hl1zCG3UMxc7JBeQk7r,240532,4
680,2018,81,Te Boté,"Nio García, Darell and Casper Mágico feat Bad Bunny, Nicky Jam and Ozuna",3V8UKqhEK5zBkBb6d6ub8i,73,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,audio_features,3V8UKqhEK5zBkBb6d6ub8i,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i,https://api.spotify.com/v1/audio-analysis/3V8UKqhEK5zBkBb6d6ub8i,417920,4
681,2018,82,Simple,Florida Georgia Line,4L9Ds4mpD3SuYoWwFUlv16,68,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811,audio_features,4L9Ds4mpD3SuYoWwFUlv16,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/tracks/4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/audio-analysis/4L9Ds4mpD3SuYoWwFUlv16,185200,4
682,2018,83,Lemon,N.E.R.D and Rihanna,2LKlHBPHxLG5ArAXfF148n,57,0.805,0.71,1,-6.642,1,0.309,0.000881,2.64e-05,0.358,0.147,190.044,audio_features,2LKlHBPHxLG5ArAXfF148n,spotify:track:2LKlHBPHxLG5ArAXfF148n,https://api.spotify.com/v1/tracks/2LKlHBPHxLG5ArAXfF148n,https://api.spotify.com/v1/audio-analysis/2LKlHBPHxLG5ArAXfF148n,146907,4
683,2018,84,1-800-273-8255,Logic feat Alessia Cara and Khalid,0sRkWdG74tlZ8vjdQrNMlA,2,0.679,0.0665,5,-8.784,0,0.0301,0.503,0.894,0.118,0.158,99.998,audio_features,0sRkWdG74tlZ8vjdQrNMlA,spotify:track:0sRkWdG74tlZ8vjdQrNMlA,https://api.spotify.com/v1/tracks/0sRkWdG74tlZ8vjdQrNMlA,https://api.spotify.com/v1/audio-analysis/0sRkWdG74tlZ8vjdQrNMlA,249600,4
684,2018,85,Say Something,Justin Timberlake feat Chris Stapleton,1LhMopPAallLeaeNutqbgS,67,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,audio_features,1LhMopPAallLeaeNutqbgS,spotify:track:1LhMopPAallLeaeNutqbgS,https://api.spotify.com/v1/tracks/1LhMopPAallLeaeNutqbgS,https://api.spotify.com/v1/audio-analysis/1LhMopPAallLeaeNutqbgS,278893,4
685,2018,86,I'm Upset,Drake,3qN5qMTKyEEmiTZD38BNTT,65,0.899,0.586,11,-7.866,0,0.343,0.279,0.0,0.0836,0.492,150.002,audio_features,3qN5qMTKyEEmiTZD38BNTT,spotify:track:3qN5qMTKyEEmiTZD38BNTT,https://api.spotify.com/v1/tracks/3qN5qMTKyEEmiTZD38BNTT,https://api.spotify.com/v1/audio-analysis/3qN5qMTKyEEmiTZD38BNTT,214467,4
686,2018,87,Get Along,Kenny Chesney,6n6OQfBpCgzF9oEg8zhBN7,64,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,audio_features,6n6OQfBpCgzF9oEg8zhBN7,spotify:track:6n6OQfBpCgzF9oEg8zhBN7,https://api.spotify.com/v1/tracks/6n6OQfBpCgzF9oEg8zhBN7,https://api.spotify.com/v1/audio-analysis/6n6OQfBpCgzF9oEg8zhBN7,199625,4
687,2018,88,Moonlight,XXXTentacion,0JP9xo3adEtGSdUEISiszL,79,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4
688,2018,89,What Lovers Do,Maroon 5 feat SZA,2j5hsQvApottzvTn4pFJWF,63,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,audio_features,2j5hsQvApottzvTn4pFJWF,spotify:track:2j5hsQvApottzvTn4pFJWF,https://api.spotify.com/v1/tracks/2j5hsQvApottzvTn4pFJWF,https://api.spotify.com/v1/audio-analysis/2j5hsQvApottzvTn4pFJWF,199849,4
689,2018,90,X,Nicky Jam and J Balvin,6JjPBQfI2Y8nIjnm65X6Pw,62,0.663,0.696,9,-4.957,0,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,audio_features,6JjPBQfI2Y8nIjnm65X6Pw,spotify:track:6JjPBQfI2Y8nIjnm65X6Pw,https://api.spotify.com/v1/tracks/6JjPBQfI2Y8nIjnm65X6Pw,https://api.spotify.com/v1/audio-analysis/6JjPBQfI2Y8nIjnm65X6Pw,235747,4
690,2018,91,Outside Today,YoungBoy Never Broke Again,3sA7HKGzcKTVscdiTCrWpX,66,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068,audio_features,3sA7HKGzcKTVscdiTCrWpX,spotify:track:3sA7HKGzcKTVscdiTCrWpX,https://api.spotify.com/v1/tracks/3sA7HKGzcKTVscdiTCrWpX,https://api.spotify.com/v1/audio-analysis/3sA7HKGzcKTVscdiTCrWpX,129105,4
691,2018,92,Trip,Ella Mai,6CTWathupIiDs7U4InHnDA,71,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,audio_features,6CTWathupIiDs7U4InHnDA,spotify:track:6CTWathupIiDs7U4InHnDA,https://api.spotify.com/v1/tracks/6CTWathupIiDs7U4InHnDA,https://api.spotify.com/v1/audio-analysis/6CTWathupIiDs7U4InHnDA,213993,4
692,2018,93,Dura,Daddy Yankee,6KuqAtoeVzxAYOaMveLNpH,67,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,audio_features,6KuqAtoeVzxAYOaMveLNpH,spotify:track:6KuqAtoeVzxAYOaMveLNpH,https://api.spotify.com/v1/tracks/6KuqAtoeVzxAYOaMveLNpH,https://api.spotify.com/v1/audio-analysis/6KuqAtoeVzxAYOaMveLNpH,200480,4
693,2018,94,Changes,XXXTentacion,7AFASza1mXqntmGtbxXprO,76,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,audio_features,7AFASza1mXqntmGtbxXprO,spotify:track:7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,121887,4
